filename,basename,sample,condition,rep_old,rep_new,sample_new,total_reads,total_aligned_reads,total_umi_count,duplication_rate,bc_not_found,perc_bc_not_found,skipped_reads,chimera_reads,perc_chimera_reads,unspliced_counter,minor_splice_counter,perfect_middle_exon,everything_passed_with_middle_exon
/mnt/dawnccle2/processed_data/reprocess_250221/nova230516//TOV21G-rep2_umi_dedup_fine_grained_idx.csv,TOV21G-rep2_umi_dedup_fine_grained_idx.csv,TOV21G-rep2,TOV21G,rep2,rep2,TOV21G-rep2,56723026,53707800,25789681,0.480185019680568,1888836,0.0332992813183133,15224070,6100728,0.176135439265311,1660645,2186512,27180658,28535845
/mnt/dawnccle2/processed_data/reprocess_250221/nova230516//TOV21G-rep3_umi_dedup_fine_grained_idx.csv,TOV21G-rep3_umi_dedup_fine_grained_idx.csv,TOV21G-rep3,TOV21G,rep3,rep3,TOV21G-rep3,53766467,50806925,26704452,0.525606538872408,1802037,0.0335160017116245,15593007,5657428,0.178334684323102,1511434,1978829,24822112,26066227
/mnt/dawnccle2/processed_data/reprocess_250221/nova230516//U251MG-rep1_umi_dedup_fine_grained_idx.csv,U251MG-rep1_umi_dedup_fine_grained_idx.csv,U251MG-rep1,U251MG,rep1,rep1,U251MG-rep1,41919549,39391700,18668369,0.473916307242389,1394602,0.0332685354033747,10317433,4623371,0.177347692881306,988098,2016639,20379984,21446159
/mnt/dawnccle2/processed_data/reprocess_250221/nova230516//U251MG-rep2_umi_dedup_fine_grained_idx.csv,U251MG-rep2_umi_dedup_fine_grained_idx.csv,U251MG-rep2,U251MG,rep2,rep2,U251MG-rep2,33934545,32075276,14820712,0.462060310876203,1132139,0.0333624334730287,9462763,3556431,0.175796506097141,850489,1531639,15837833,16673954
/mnt/dawnccle2/processed_data/reprocess_250221/nova230516//U251MG-rep3_umi_dedup_fine_grained_idx.csv,U251MG-rep3_umi_dedup_fine_grained_idx.csv,U251MG-rep3,U251MG,rep3,rep3,U251MG-rep3,25891066,24504827,12529779,0.511318810779607,862985,0.0333313815661356,6608478,2782040,0.174893632001931,718362,1270947,12470642,13125000
/mnt/dawnccle2/processed_data/reprocess_250221/nova230516//VMRCRCZ-rep1_umi_dedup_fine_grained_idx.csv,VMRCRCZ-rep1_umi_dedup_fine_grained_idx.csv,VMRCRCZ-rep1,VMRCRCZ,rep1,rep1,VMRCRCZ-rep1,74549593,70222387,8022897,0.114249847416893,2480448,0.0332724552902656,14832878,8491455,0.178434889832183,3409534,4391440,37239462,39097080
/mnt/dawnccle2/processed_data/reprocess_250221/nova230516//VMRCRCZ-rep2_umi_dedup_fine_grained_idx.csv,VMRCRCZ-rep2_umi_dedup_fine_grained_idx.csv,VMRCRCZ-rep2,VMRCRCZ,rep2,rep2,VMRCRCZ-rep2,90816849,85510535,8094431,0.0946600439349374,3033419,0.033401500199594,18485151,10405124,0.179180728656054,3854063,5100768,45382918,47665429
/mnt/dawnccle2/processed_data/reprocess_250221/nova230516//VMRCRCZ-rep3_umi_dedup_fine_grained_idx.csv,VMRCRCZ-rep3_umi_dedup_fine_grained_idx.csv,VMRCRCZ-rep3,VMRCRCZ,rep3,rep3,VMRCRCZ-rep3,64790140,60973007,7220385,0.118419368754439,2177864,0.0336141270878563,12719899,7315823,0.177382452974025,3137058,3872833,32292794,33927394
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//A172-rep1-B05_S16_umi_dedup_fine_grained_idx.csv,A172-rep1-B05_S16_umi_dedup_fine_grained_idx.csv,A172-rep1-B05_S16,A172,rep1,rep1,A172-rep1,45286656,41398502,3256964,0.0786734747068867,1555364,0.0343448630872635,15491940,4674200,0.202770435339995,827913,2026965,17112105,18377484
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//A172-rep2-B06_S17_umi_dedup_fine_grained_idx.csv,A172-rep2-B06_S17_umi_dedup_fine_grained_idx.csv,A172-rep2-B06_S17,A172,rep2,rep2,A172-rep2,85472230,78078147,4577449,0.0586265065947326,2918322,0.0341435107051729,29063711,8875177,0.205190013144615,1670873,4090108,31996162,34378278
