769P-rep1,769P-rep2,769P-rep3,786O-rep1,786O-rep2,786O-rep3,8MGBA-rep1,8MGBA-rep2,8MGBA-rep3,A172-rep1,A172-rep2,A172-rep3,A375-rep1,A375-rep2,A375-rep3,ACHN-rep1,ACHN-rep2,ACHN-rep3,CAL120-rep1,CAL120-rep2,CAL120-rep3,COGN278-rep1,COGN278-rep2,COGN278-rep3,COLO783-rep1,COLO783-rep2,COLO783-rep3,DAOY-rep1,DAOY-rep2,DAOY-rep3,DBTRG05MG-rep1,DBTRG05MG-rep2,DBTRG05MG-rep3,EFO27-rep1,EFO27-rep2,EFO27-rep3,GAMG-rep1,GAMG-rep2,GAMG-rep3,GB1-rep1,GB1-rep2,GB1-rep3,GI1-rep1,GI1-rep2,GI1-rep3,HCC1428-rep1,HCC1428-rep2,HCC1428-rep3,HCC38-rep1,HCC38-rep2,HCC38-rep3,HEK-rep1,HEK-rep2,HEK-rep3,IGR37-rep1,IGR37-rep2,IGR37-rep3,IPC298-rep1,IPC298-rep2,IPC298-rep3,JHH6-rep1,JHH6-rep2,JHH6-rep3,K562-rep1,K562-rep2,K562-rep3,Kelly-rep1,Kelly-rep2,Kelly-rep3,KMRC1-rep1,KMRC1-rep2,KMRC1-rep3,KMRC20-rep1,KMRC20-rep2,KMRC20-rep3,MCF7-rep1,MCF7-rep2,MCF7-rep3,MDAMB231-rep1,MDAMB231-rep2,MDAMB231-rep3,MEL202-rep1,MEL202-rep2,MEL202-rep3,MELHO-rep1,MELHO-rep2,MELHO-rep3,MeWo-rep1,MeWo-rep2,MeWo-rep3,OC314-rep1,OC314-rep2,OC314-rep3,OC316-rep1,OC316-rep2,OC316-rep3,PLCPRF5-rep1,PLCPRF5-rep2,PLCPRF5-rep3,SF126-rep1,SF126-rep2,SF126-rep3,SKNAS-rep1,SKNAS-rep2,SKNAS-rep3,SNU398-rep1,SNU398-rep2,SNU398-rep3,SNU423-rep1,SNU423-rep2,SNU423-rep3,SNU449-rep1,SNU449-rep2,SNU449-rep3,SNUC4-rep1,SNUC4-rep2,SNUC4-rep3,T47D-rep1,T47D-rep2,T47D-rep3,TOV21G-rep1,TOV21G-rep2,TOV21G-rep3,U251MG-rep1,U251MG-rep2,U251MG-rep3,VMRCRCZ-rep1,VMRCRCZ-rep2,VMRCRCZ-rep3
0.8095238095238095,1,0.9782608695652174,1,1,1,1,1,1,0.8672566371681416,0.8441558441558441,0.7540983606557377,1,1,1,1,1,1,0.9604743083003953,1,0.9704142011834319,1,1,1,0.9725274725274725,0.968609865470852,0.8827160493827161,1,1,1,1,1,1,0.9828850855745721,0.985239852398524,1,1,1,1,1,1,0.9801980198019802,1,1,1,1,1,0.9895104895104895,0.9769230769230769,0.9290322580645162,0.8823529411764706,0.944206008583691,0.9467120181405896,0.9678756476683937,1,1,1,0.9360902255639098,0.9618677042801557,0.9383177570093458,1,0.9647058823529412,0.9932203389830508,1,1,1,0.9750312109862672,0.973621103117506,0.9875,0.8852097130242825,0.9086651053864169,0.6702127659574468,0.8977272727272727,0.9402173913043478,0.8613861386138614,1,1,1,0.9953917050691244,0.9811912225705329,1,0.5409836065573771,0.5362318840579711,0.735632183908046,1,1,1,1,1,1,0.9893758300132802,1,1,1,1,1,1,0.9722222222222222,1,0.9767441860465116,1,1,1,0.9927760577915377,1,1,1,0.9930555555555556,0.9607843137254902,0.6521739130434783,1,1,0.9806451612903225,0.9905956112852664,1,1,1,0.9071969696969697,0.957345971563981,0.9168207024029574,1,0.9907407407407407,1,1,0.9927360774818402,1,0.9758064516129032,0.9248554913294798,0.9702380952380952
0.7948717948717948,0.9111111111111111,0.8095238095238095,1,1,1,1,1,1,0.7901234567901234,0.5657894736842105,0.7407407407407407,0.9809523809523809,0.9935897435897436,0.9844559585492227,1,1,1,0.9125,1,1,1,1,1,1,1,1,1,1,1,0.8811881188118812,1,1,1,1,0.9961685823754789,1,1,1,0.921875,0.9574468085106383,0.8461538461538461,1,1,1,1,1,1,0.958904109589041,0.8950276243093923,0.9474940334128878,1,0.9989281886387996,1,0.9566929133858267,1,0.9793577981651376,1,1,1,0.9880239520958084,1,1,1,1,1,1,1,1,0.9820441988950276,0.9591836734693877,0.972027972027972,1,1,1,1,0.9966996699669967,1,0.9606741573033708,0.9960474308300395,0.9863013698630136,1,0.970276008492569,1,1,1,1,0.9712041884816754,0.9851301115241635,1,1,1,1,1,1,1,0.8609271523178808,1,1,1,1,1,0.9914040114613181,1,1,1,1,1,1,1,0.9302325581395349,0.9848484848484849,1,0.952,1,1,1,0.7524271844660194,0.7913043478260869,0.7268128161888702,1,1,1,1,1,1,1,0.9704142011834319,0.9940828402366864
0.15126050420168066,0.2336448598130841,0.13821138211382114,0.18791946308724833,0.17054263565891473,0.24561403508771928,0.3619702176403207,0.3983208955223881,0.377536231884058,0.03550295857988166,0.047142857142857146,0.021806853582554516,0.0845771144278607,0.0806282722513089,0.07611336032388664,0.13636363636363635,0.20671834625322996,0.21887550200803213,0.23684210526315788,0.34946236559139787,0.5212121212121212,0.34765625,0.40384615384615385,0.34076433121019106,0.1927710843373494,0.2589641434262948,0.44047619047619047,0.572289156626506,0.4594594594594595,0.647887323943662,0.08620689655172414,0.06140350877192982,0.08653846153846154,0.25774877650897227,0.26506024096385544,0.27385159010600707,0.12883435582822086,0.09713024282560706,0.11231101511879049,0.034013605442176874,0.022151898734177215,0.032846715328467155,0.2737430167597765,0.2629310344827586,0.24924924924924924,0.3371501272264631,0.38333333333333336,0.2883156297420334,0.12312633832976445,0.13095238095238096,0.15090329436769395,0.5410647957078002,0.5174559281023159,0.4951493985254172,0.14521242866201647,0.1648590021691974,0.1462663587374904,0.13171759747102213,0.15640727835849788,0.12002791346824843,0.15161290322580645,0.2084130019120459,0.16735537190082644,0.6927536231884058,0.8259564891222806,0.6675603217158177,0.1358768406961178,0.11169590643274854,0.16302765647743814,0.10170807453416149,0.08858447488584476,0.1099116781157998,0.1961023142509135,0.2663605051664753,0.2111506524317912,0.37702265372168287,0.3630229419703104,0.2932692307692308,0.09246575342465753,0.07741935483870968,0.1032258064516129,0.1775486827033219,0.18328584995251662,0.1532349602724177,0.1613722998729352,0.16290726817042606,0.18837018837018837,0.13120899718837864,0.14498757249378624,0.1453382084095064,0.16262353998203055,0.16,0.12708333333333333,0.10034602076124567,0.11446740858505565,0.10909090909090909,0.1880597014925373,0.17901234567901234,0.11764705882352941,0.25773195876288657,0.21,0.2857142857142857,0.31771595900439237,0.23823246878001922,0.3,0.2393617021276596,0.2375366568914956,0.2076271186440678,0.1391304347826087,0.07692307692307693,0.14074074074074075,0.11926605504587157,0.15460526315789475,0.12222222222222222,0.24646464646464647,0.3016304347826087,0.22466960352422907,0.04023508137432188,0.035698348951361,0.04034171808258187,0.12770897832817338,0.1410998552821997,0.1461218836565097,0.27995110024449876,0.2324621733149931,0.23763955342902712,0.1918238993710692,0.14925373134328357,0.1728395061728395
0.9790209790209791,0.875968992248062,0.8461538461538461,0.9581589958158996,0.9427860696517413,0.9653179190751445,1,1,1,0.985,0.9623376623376624,0.9651162790697675,0.7281672816728167,0.7274418604651163,0.7009889470622455,0.9949596774193549,1,1,0.9760479041916168,0.9854721549636803,1,1,0.990990990990991,1,0.9241622574955908,0.8369565217391305,0.9968944099378882,1,0.9397590361445783,1,0.9388888888888889,0.9634703196347032,0.9952830188679245,0.9771754636233951,0.9961685823754789,0.9685157421289355,1,1,1,1,1,1,0.9743918053777209,1,1,1,0.9790575916230366,1,1,0.9961089494163424,0.9938508839354343,0.6508960573476702,0.6547690461907618,0.6396366083445492,0.9845053635280095,0.9543252595155709,0.9485861182519281,1,1,1,1,1,1,1,0.9985908877407234,1,0.9795668165100122,0.9571544058205336,0.9792586054721977,1,1,1,1,0.9955830388692579,1,0.9526938239159002,0.9845644983461963,0.9606227106227107,1,0.9888734353268428,0.9924812030075187,1,1,0.9900727994705493,1,1,1,1,1,1,1,0.9855305466237942,1,0.9952941176470588,0.9696969696969697,0.9568106312292359,0.9359823399558499,0.9893617021276596,0.9834905660377359,1,1,1,1,0.9940217391304348,0.9967018469656992,1,0.9618181818181818,0.9869109947643979,1,1,0.9833333333333333,0.952247191011236,1,0.9253539253539254,1,1,1,1,1,1,0.9969199178644764,0.9692622950819673,0.9971857410881801,0.96875,0.9510791366906475,0.9804878048780488,0.9705882352941176,0.9591280653950953,1
0.9915966386554622,1,1,0.9759450171821306,0.9532710280373832,0.9246231155778895,0.9724612736660929,0.9605055292259084,0.9631901840490797,0.8765432098765432,0.9466666666666667,0.9653179190751445,0.5134328358208955,0.5313092979127134,0.5061162079510704,0.9077490774907749,0.9557522123893806,0.9565972222222222,0.8875,0.7542372881355932,0.9084967320261438,1,0.9742647058823529,0.9617486338797814,1,0.9915254237288136,1,1,0.9881889763779528,1,0.9811320754716981,0.9428571428571428,0.9473684210526315,0.9770992366412213,0.9864406779661017,0.9244712990936556,0.9230769230769231,0.9705882352941176,1,0.903954802259887,0.9230769230769231,0.8686868686868687,1,1,0.9790940766550522,0.9941383352872216,0.9766233766233766,1,0.958204334365325,0.9558441558441558,0.9363636363636364,0.8580121703853956,0.8402439024390244,0.8463476070528967,0.908235294117647,0.9241071428571429,0.9002590673575129,1,1,0.9905392620624409,0.9289099526066351,1,0.9695431472081218,1,0.9393939393939394,1,1,1,1,0.9985835694050992,1,0.991810737033667,0.9675213675213675,0.9763440860215054,0.9776422764227642,0.912621359223301,0.9197761194029851,0.9819967266775778,1,0.996078431372549,1,0.9885433715220949,1,0.9968102073365231,1,1,1,1,1,1,1,1,1,1,1,0.9940476190476191,1,0.9556451612903226,0.9912280701754386,1,0.9386792452830188,0.920863309352518,0.9934497816593887,0.9826946847960445,0.9901685393258427,1,1,1,0.9629629629629629,1,1,0.9005847953216374,0.9281437125748503,0.8613445378151261,0.9809322033898306,0.9463722397476341,0.883054892601432,0.9808873720136518,0.9465899753492194,0.9744582043343654,1,1,1,0.877221324717286,0.8412098298676749,0.8523206751054853,1,1,1
0.9680851063829787,0.9844961240310077,1,1,1,1,1,1,1,0.9811320754716981,1,1,0.6581196581196581,0.6344969199178645,0.6570561456752656,1,1,1,1,0.9481481481481482,0.9923076923076923,1,1,1,1,1,1,1,1,1,1,1,1,0.9902676399026764,0.9642857142857143,0.99079754601227,1,1,1,1,1,0.9955357142857143,1,1,1,0.9781659388646288,0.9709443099273608,0.9797979797979798,1,1,1,0.9558823529411765,0.9651553316540722,0.9649122807017544,0.9799398194583752,0.9563636363636364,0.9842436974789915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9891640866873065,1,1,0.9968652037617555,0.9968586387434555,1,0.9988023952095808,0.9648148148148148,0.979328165374677,1,1,1,1,1,1,1,1,1,1,0.9476439790575916,0.9949238578680203,0.902027027027027,1,1,1,1,0.9818401937046005,0.9852941176470589,1,1,1,1,1,1,1,1,0.9766666666666667,0.9181141439205955,0.9944598337950139,0.9655172413793104,1,1,1,0.9805194805194806,0.9876893939393939,0.9870689655172413,0.9568345323741008,0.9034369885433715,0.945031712473573,1,1,1
0.1111111111111111,0.017857142857142856,0,0.02145922746781116,0.04819277108433735,0.045454545454545456,0.16954022988505746,0.17204301075268819,0.1724709784411277,0.7383177570093458,0.8223684210526315,0.7132867132867133,0.04405286343612335,0.023668639053254437,0.031512605042016806,0.0399002493765586,0.06962025316455696,0.075,0.1625,0.17333333333333334,0.11956521739130435,0.013157894736842105,0.02973977695167286,0.02564102564102564,0.33505154639175255,0,0,0.026785714285714284,0.08,0.08602150537634409,0.20408163265306123,0.16853932584269662,0.25,0.15979381443298968,0.13414634146341464,0.16753926701570682,0.24581005586592178,0.3333333333333333,0.25,0.48333333333333334,0.2709677419354839,0.3384615384615385,0.050955414012738856,0.013245033112582781,0.06532663316582915,0.24734982332155478,0.13333333333333333,0.17488789237668162,0.7058823529411765,0.5759493670886076,0.6265432098765432,0.05799151343705799,0.052443384982121574,0.04774193548387097,0.13992537313432835,0.09865470852017937,0.12144212523719165,0.06120218579234973,0.07121879588839941,0.05245346869712352,0.26666666666666666,0.24271844660194175,0.27564102564102566,0.014778325123152709,0.039383561643835614,0.030303030303030304,0.010652463382157125,0.011235955056179775,0.010101010101010102,0.19750283768444948,0.16914749661705006,0.18238993710691823,0.0364741641337386,0.046263345195729534,0.04678362573099415,0.03690036900369004,0.06666666666666667,0.0636042402826855,0.1206896551724138,0.1393939393939394,0.14655172413793102,0.04823747680890538,0.05794392523364486,0.0875,0.045283018867924525,0.040214477211796246,0.03197674418604651,0.09345794392523364,0.09722222222222222,0.07046070460704607,0.09943181818181818,0.125,0.18699186991869918,0.13901345291479822,0.06818181818181818,0.1791907514450867,0.03773584905660377,0,0.10743801652892562,0.15789473684210525,0.15517241379310345,0.16216216216216217,0.09665427509293681,0.10647181628392484,0.0797872340425532,0.04201680672268908,0.034482758620689655,0.008403361344537815,0.46551724137931033,0.46808510638297873,0.5104166666666666,0.07526881720430108,0.022727272727272728,0.11731843575418995,0.04072398190045249,0.04522613065326633,0.04285714285714286,0.7244785949506037,0.7166666666666667,0.7347188264058679,0.00967741935483871,0.03048780487804878,0.0160857908847185,0.10509554140127389,0.0547945205479452,0.07582938388625593,0.203125,0.14782608695652175,0.3548387096774194
0.9555555555555556,NA,NA,1,0.9852941176470589,0.9518072289156626,0.950354609929078,0.9537037037037037,0.9525691699604744,NA,0.3181818181818182,NA,0.7777777777777778,0.6823529411764706,0.7664233576642335,1,1,0.973568281938326,1,1,0.9090909090909091,1,0.96,1,NA,1,1,NA,1,0.9365079365079365,NA,NA,NA,0.9629629629629629,0.9285714285714286,0.9555555555555556,1,0.9574468085106383,0.9166666666666666,0.8484848484848485,0.8055555555555556,0.7346938775510204,1,1,1,1,1,0.9726027397260274,0.8260869565217391,0.78125,0.7666666666666667,0.9003322259136213,0.9491525423728814,0.8082595870206489,0.9562841530054644,0.9027027027027027,0.9674418604651163,0.9957446808510638,0.9968454258675079,0.9622641509433962,1,1,0.9859154929577465,1,1,1,0.9469026548672567,0.9342723004694836,0.9733333333333334,0.9306930693069307,0.943502824858757,0.9337349397590361,0.9933774834437086,0.984251968503937,0.9621212121212122,1,0.9903846153846154,0.9328358208955224,0.9130434782608695,0.8481012658227848,0.9024390243902439,1,0.9817351598173516,0.987012987012987,0.9743589743589743,1,1,0.9874213836477987,0.9946524064171123,1,1,0.9652173913043478,0.9439252336448598,1,0.984,1,0.9836065573770492,0.9605263157894737,1,1,1,0.9722222222222222,0.9568965517241379,0.9265536723163842,0.9246575342465754,0.9411764705882353,1,0.9761904761904762,NA,NA,NA,0.9444444444444444,0.8518518518518519,1,1,0.990909090909091,0.9921259842519685,0.5797101449275363,0.5511363636363636,0.5,0.9581151832460733,0.9736842105263158,1,1,0.9433962264150944,1,0.9193548387096774,0.9830508474576272,1
0.8424242424242424,0.95,0.8802395209580839,1,1,1,0.9711375212224108,0.9761171032357473,0.96625,0.8971291866028708,0.791869918699187,0.9448051948051948,0.9165302782324058,0.9032258064516129,0.910874897792314,1,1,1,0.9685863874345549,0.9516908212560387,0.9674418604651163,1,1,1,1,1,0.9591194968553459,0.9629629629629629,0.943502824858757,1,0.8386167146974063,0.8260869565217391,0.9278846153846154,0.9894039735099338,0.966728280961183,0.9871794871794872,1,1,0.9913978494623656,0.963254593175853,0.9257294429708223,0.9968152866242038,1,1,1,0.9551020408163265,0.9437412095639943,0.9307017543859649,0.6532258064516129,0.6152173913043478,0.6753393665158371,0.9615216440752077,0.9498276522405209,0.9518023491292021,0.8203477141017386,0.8700389105058366,0.8912886969042476,1,0.99965858654831,0.9799861973775017,0.9498680738786279,0.9319148936170213,0.9442119944211994,1,1,1,1,1,1,0.999163179916318,0.9787590832867524,1,1,1,1,0.9472868217054263,0.9847715736040609,0.9506302521008403,0.931924882629108,0.8808777429467085,0.9134615384615384,0.9612468407750632,0.9813519813519813,0.9755892255892256,0.9132791327913279,0.9166666666666666,0.9155773420479303,0.8200354609929078,0.8212634822804314,0.8168054504163512,0.9745889387144993,0.9590643274853801,1,0.9869668246445498,0.9842164599774521,1,0.9572072072072072,0.9393939393939394,0.9440559440559441,0.983739837398374,0.9931350114416476,1,0.994908350305499,0.9889250814332248,0.9970014992503748,1,1,1,0.9530201342281879,0.9781420765027322,1,1,0.9746478873239437,0.983433734939759,0.93,0.9752066115702479,0.9076376554174067,0.8263574660633484,0.8190069407367859,0.8289547233091112,0.9047619047619048,0.9117647058823529,0.8718091009988901,0.9523364485981308,0.9177914110429448,0.9295774647887324,0.9458917835671342,0.9033391915641477,0.925
0.9752066115702479,0.9385964912280702,0.918918918918919,1,1,1,1,1,1,1,1,1,0.6055276381909548,0.5896607431340872,0.6265466816647919,1,1,1,0.8153846153846154,0.9523809523809523,1,1,1,1,0.8984962406015038,0.8950617283950617,0.9401709401709402,1,1,1,1,0.9894736842105263,1,0.9954545454545455,1,1,0.9919354838709677,1,1,1,1,1,1,1,1,1,1,1,0.9930555555555556,1,1,0.9159340659340659,0.92100192678227355,0.9235668789808917,0.9880624426078971,0.9949392712550608,0.9972801450589301,1,1,1,1,1,1,1,1,1,0.9942652329749104,1,0.9740585774058578,1,1,1,1,0.9749631811487481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9980638915779284,1,1,1,1,0.9642857142857143,1,0.91,1,1,1,1,1,0.9927884615384616,1,1,1,1,1,1,0.8467065868263473,0.8479685452162516,0.900709219858156,1,1,1
0.9903846153846154,0.9078947368421053,0.9629629629629629,0.9965156794425087,0.9679144385026738,1,0.9622047244094488,0.9617903930131004,0.9665587918015103,0.8225806451612904,0.8979591836734694,0.9159663865546218,0.9020979020979021,0.8753180661577609,0.8781362007168458,1,1,1,0.8728070175438597,0.9142857142857143,0.9389312977099237,1,0.9838056680161943,1,1,1,0.9315068493150684,0.9733333333333334,0.9236111111111112,0.967032967032967,0.9139072847682119,0.9367088607594937,0.8775510204081632,1,0.9617224880382775,0.9343629343629344,1,0.9806763285024155,0.8974358974358975,0.8362573099415205,0.9462809917355371,0.8156424581005587,1,1,1,0.9641693811074918,0.9886363636363636,0.9574861367837338,0.6310679611650486,0.6557377049180327,0.704225352112676,0.9330104923325262,0.9053468208092486,0.9203747072599532,0.9071618037135278,0.8801775147928994,0.8669250645994832,0.9991974317817014,0.9934834123222749,0.9730679156908665,0.8780487804878049,0.9763513513513513,0.8811188811188811,1,1,1,1,1,1,0.986922406277245,0.9792802617230099,0.9886831275720165,1,0.9781312127236581,0.9980506822612085,0.9918478260869565,0.9361702127659575,0.951271186440678,0.967741935483871,0.9310344827586207,0.9333333333333333,0.9541595925297114,0.9737226277372263,0.9749518304431599,0.958,0.9580318379160637,0.9630573248407643,0.8763250883392226,0.8438880706921944,0.8843226788432268,1,0.9487179487179487,1,1,0.9896103896103896,1,0.9318181818181818,1,0.9347826086956522,0.9896907216494846,0.9653179190751445,1,0.9587378640776699,0.9726443768996961,0.9860383944153578,0.9959839357429718,1,1,0.9036144578313253,0.9701492537313433,0.9855072463768116,0.9055555555555556,0.9248554913294798,0.9739130434782609,1,1,1,0.7784360189573459,0.7781862745098039,0.7693169092945129,0.9383333333333334,0.9018126888217523,0.9308755760368663,0.9766899766899767,0.978891820580475,0.9748427672955975,1,1,0.9951456310679612
0.7297297297297297,NA,0.7,1,1,0.9808917197452229,0.9526184538653366,0.8867102396514162,0.9708904109589042,0.9810725552050473,0.9676470588235294,1,0.5,0.5117493472584856,0.5064935064935064,0.9711751662971175,0.9575892857142857,1,0.9197530864197531,0.9032258064516129,0.9849624060150376,0.975,0.9634703196347032,0.9186046511627907,0.8562091503267973,0.7727272727272727,0.8650793650793651,0.8571428571428571,0.71875,0.971830985915493,0.99,0.9680851063829787,0.9387755102040817,0.9240506329113924,0.8663594470046083,0.9184782608695652,1,1,1,0.9702380952380952,0.967741935483871,0.9176470588235294,0.9746835443037974,1,0.96,0.9859154929577465,0.876,0.9349593495934959,1,1,1,0.833211944646759,0.8215636822194199,0.7881016042780749,0.8761329305135952,0.89568345323741,0.8905660377358491,1,1,0.9836734693877551,1,1,1,0.96045197740113,0.838074398249453,0.9430379746835443,0.8950064020486556,0.8978779840848806,0.9278350515463918,0.9983753046303818,0.994692144373673,1,0.9946666666666667,0.8967254408060453,0.98,0.8433734939759037,0.8761609907120743,0.863961813842482,0.9375,0.8933333333333333,0.9047619047619048,1,0.9914893617021276,0.9882352941176471,0.9894179894179894,0.9269311064718163,0.9415094339622642,1,1,1,0.9785123966942149,0.9763513513513513,1,0.9769820971867008,0.9244186046511628,1,0.8245614035087719,0.8737864077669902,1,1,1,0.9117647058823529,0.9410029498525073,0.9013377926421404,0.9349442379182156,0.993006993006993,0.9548872180451128,0.925,0.9176470588235294,1,1,0.8202247191011236,0.9053254437869822,1,0.8217054263565892,0.8333333333333334,0.8503649635036497,1,0.991810737033667,1,0.9365671641791045,0.9071310116086235,0.9420970266040689,0.9182242990654206,0.9119638826185101,0.8526011560693642,1,0.9487179487179487,0.920863309352518
0.975609756097561,0.939622641509434,0.8820224719101124,1,1,1,0.9209855564995751,0.9264609323703218,0.9418724279835391,0.9783616692426584,0.9899665551839465,1,0.6813819577735125,0.65,0.6870300751879699,1,1,1,0.9337474120082816,0.9078498293515358,1,1,1,1,1,1,0.9624060150375939,0.9394673123486683,0.9751243781094527,0.946058091286307,0.819672131147541,0.874439461883408,0.9078341013824884,0.85875,0.8807339449541285,0.8286604361370716,1,1,1,0.9053398058252428,0.922,0.8789473684210526,1,1,1,0.955,0.9161849710982659,0.8938329430132709,0.9726775956284153,0.9377777777777778,0.9792817679558011,0.9075814536340853,0.9183673469387755,0.9025828186412128,0.8617077003666841,0.8270820089001907,0.8978433598183881,0.9993881921076782,1,0.9927470534904805,1,1,1,1,1,1,0.9907593411008437,0.9906723668869024,0.9925373134328358,1,1,1,0.9881656804733728,0.9715909090909091,0.9925742574257426,0.889873417721519,0.9044943820224719,0.8825065274151436,1,1,1,1,1,0.9980964467005076,0.9250457038391224,0.9176470588235294,0.955256064690027,0.9427811044577512,0.9259868421052632,0.9377203290246768,1,1,0.9747003994673769,1,0.9800904977375565,0.9990215264187867,0.9253731343283582,0.8958333333333334,0.908,1,1,0.993103448275862,0.958984375,0.9344827586206896,0.9442292796281953,1,1,1,1,1,0.9470404984423676,0.9682926829268292,0.946236559139785,0.9657534246575342,0.9800235017626322,1,0.9855072463768116,1,1,1,0.8951911220715166,0.88,0.8829891838741396,0.754325259515571,0.7125950972104819,0.7759197324414716,0.9844851904090268,0.9759547383309759,0.993103448275862
0.9459459459459459,0.9384615384615385,0.8819875776397516,1,0.9910514541387024,0.9922480620155039,0.8925964546402503,0.9390243902439024,0.8945480631276901,1,0.9841897233201581,1,0.5631929046563193,0.5336538461538461,0.5379679144385027,1,1,1,0.8773148148148148,0.9537815126050421,0.9055374592833876,1,1,1,0.9768421052631578,0.8438818565400844,0.9763313609467456,1,0.9044585987261147,0.9966555183946488,0.9043824701195219,0.847953216374269,0.8798283261802575,0.8936170212765957,0.8938053097345132,0.9137466307277629,1,0.9927710843373494,1,0.8668730650154799,0.8597883597883598,0.9120521172638436,1,1,1,0.90625,0.9279588336192109,0.9491850431447747,0.9530612244897959,0.94921875,0.9761677788369876,0.8635235732009926,0.8487290762554247,0.8603885413236747,0.8717339667458432,0.911873840445269,0.9009360374414976,1,1,0.9800550206327373,1,0.9875666074600356,0.9661016949152542,1,1,1,0.9806708357021034,0.9847207586933614,0.9872293170460855,1,0.9968586387434555,1,0.9986168741355463,0.9869918699186991,0.9968602825745683,0.8738019169329073,0.8717660292463442,0.8527397260273972,0.9698996655518395,0.9982332155477032,0.9014989293361885,0.9985228951255539,1,0.9972222222222222,0.9235127478753541,0.9071207430340558,0.9552117263843648,0.9640449438202248,0.987012987012987,0.9530651340996169,0.98647342995169085,1,0.9891304347826086,1,1,1,0.9846153846153847,0.9003690036900369,0.946360153256705,1,1,1,0.949685534591195,0.9611197511664075,0.9619666048237476,0.986737400530504,1,0.99609375,1,1,1,0.9663865546218487,0.9388489208633094,0.9230769230769231,0.8754098360655738,0.897196261682243,0.8436293436293436,0.9929234851835471,0.9923146473779385,1,0.8184331797235023,0.8381679389312977,0.8708029197080291,0.7816091954022989,0.7660626029654036,0.7941787941787942,1,0.9732360097323601,0.963076923076923
1,0.9659090909090909,0.8961038961038961,1,1,1,1,1,1,0.6382252559726962,0.65625,0.6271186440677966,0.9626168224299065,0.9401913875598086,0.9915966386554622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8922155688622755,0.7522123893805309,0.9354838709677419,1,0.9795918367346939,1,0.8484848484848485,0.941747572815534,0.9090909090909091,0.9396551724137931,0.9123505976095617,0.9774774774774775,1,1,1,1,1,1,0.9788583509513742,0.932,0.9276859504132231,1,1,1,0.9657534246575342,0.9554234769687965,0.9530386740331491,0.9946808510638298,1,0.9399198931909212,1,1,1,1,1,1,1,1,1,0.8938181818181818,0.8783018867924528,0.927427961579509,1,1,1,1,1,0.9975728155339806,0.9722222222222222,0.9664429530201343,0.9532710280373832,1,1,1,0.9562043795620438,0.9851485148514851,1,1,1,1,1,1,1,1,1,1,0.868421052631579,0.9798994974874372,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9415204678362573,1,1,1,1,0.6663489037178265,0.6414930555555556,0.6530989824236818,1,1,1,0.9849340866290018,0.9702702702702702,0.9847715736040609,0.95,0.9832635983263598,1
0.022058823529411766,0,0,0.01284796573875803,0.0169971671388102,0.010752688172043012,0.1220472440944882,0.1180773249738767,0.148659626320065,0.003236245954692557,0.010835913312693499,0,0.0035650623885918,0.011507479861910242,0.003389830508474576,0.022650056625141562,0.014176663031624863,0.01288404360753221,0.02727272727272727,0.04932735426008968,0.1440677966101695,0.03728813559322034,0.023504273504273504,0.03125,0,0.05747126436781609,0.010638297872340425,0.056074766355140186,0.06477732793522267,0.058823529411764705,0.0026954177897574125,0.0049504950495049506,0.008,0.024096385542168676,0.016260162601626018,0.052941176470588235,0.01415929203539823,0.015037593984962405,0.02620967741935484,0.014450867052023121,0.0025906735751295338,0.008875739644970414,0.017543859649122806,0.017721518987341773,0.01240694789081886,0.032138442521631644,0.046908315565031986,0.0324254215304799,0.02085308056872038,0.01384083044982699,0.031164069660861594,0.11488750598372427,0.12758051197357556,0.12076648841354724,0.015651201788708775,0.012178619756427604,0.014804845222072678,0.007062733693394266,0.011155872327238922,0.009750812567713976,0.023206751054852322,0.021834061135371178,0.023323615160349854,0.3333333333333333,0.3286219081272085,0.26627218934911245,0.006300114547537228,0.008978675645342313,0.006909547738693468,0.01015406162464986,0.0033783783783783786,0.011335633316904879,0.017326732673267328,0.011984021304926764,0.010882708585247884,0.12682926829268293,0.19240837696335078,0.07976190476190476,0.011019283746556474,0.003003003003003003,0.00975609756097561,0.00912106135986733,0.012311901504787962,0.017632241813602016,0.009389671361502348,0.007304601899196494,0.0174110522331567,0.008885298869143781,0.008362369337979094,0.007612456747404845,0.008160237388724036,0.016666666666666666,0,0.008771929824561403,0.001364256480218281,0.002509410288582183,0.011204481792717087,0,0,0.01809954751131222,0.01910828025477707,0.019230769230769232,0.029513888888888888,0.03751339764201501,0.03065134099616858,0.005555555555555556,0.02,0.019083969465648856,0.005494505494505495,0.019736842105263157,0.015544041450777202,0,0.009230769230769232,0.015267175572519083,0.02157164869029276,0.020179372197309416,0.029411764705882353,0.008995502248875561,0.0098972211648268,0.006563706563706564,0.005908419497784343,0.006320224719101123,0.005674653215636823,0.04973544973544974,0.06921241050119331,0.023977433004231313,0.034482758620689655,0.01856763925729443,0.025069637883008356
